repo_name,bin,new_prs,total_closed,review_comments_mean,close_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after,log_new_prs,log_total_closed,log_review_comments_mean,log_close_latency_h,log_stars,log_contributors,log_commits,log_repo_age_days,prs_closed_in_bin,log_prs_closed_in_bin
SAP/e-mobility-charging-stations-simulator,2,21,21,0.7619047619047619,42.06863756613757,0,TypeScript,208,23,5587,1323,7,1,2,3.091042453358316,3.091042453358316,0.5663954749208014,3.7627950655528575,5.342334251964811,3.1780538303479458,8.628376720376853,7.188412736496954,29,3.4011973816621555
SAP/e-mobility-charging-stations-simulator,3,29,29,0.8620689655172413,25.404789272030648,0,TypeScript,208,23,5587,1323,8,1,3,3.4011973816621555,3.4011973816621555,0.6216882165778004,3.2735454055184787,5.342334251964811,3.1780538303479458,8.628376720376853,7.188412736496954,24,3.2188758248682006
SAP/e-mobility-charging-stations-simulator,4,35,35,0.7142857142857143,74.44401587301587,0,TypeScript,208,23,5587,1323,9,1,4,3.58351893845611,3.58351893845611,0.5389965007326871,4.323390869583577,5.342334251964811,3.1780538303479458,8.628376720376853,7.188412736496954,37,3.6375861597263857
floppy/van_dam,-4,149,149,0.6040268456375839,59.89092281879196,0,Ruby,320,10,3141,1790,1,0,0,5.010635294096256,5.010635294096256,0.4725172459860515,4.109084113012158,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,123,4.820281565605037
floppy/van_dam,-3,122,121,0.4754098360655737,6.536042240587695,0,Ruby,320,10,3141,1790,2,0,0,4.812184355372417,4.804021044733257,0.3889358061569537,2.0196971424318795,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,121,4.804021044733257
floppy/van_dam,-2,99,99,0.2222222222222222,0.8737065095398431,0,Ruby,320,10,3141,1790,3,0,0,4.605170185988092,4.605170185988092,0.2006706954621512,0.6279185597796311,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,84,4.442651256490317
floppy/van_dam,-1,85,83,0.188235294117647,31.74663654618473,0,Ruby,320,10,3141,1790,4,0,0,4.454347296253507,4.430816798843313,0.1724692603509429,3.488800255927309,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,74,4.31748811353631
floppy/van_dam,1,56,55,0.5,34.504621212121215,0,Ruby,320,10,3141,1790,6,1,1,4.04305126783455,4.02535169073515,0.4054651081081644,3.5696628629986717,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,73,4.304065093204169
floppy/van_dam,2,88,87,0.2045454545454545,44.02815772669221,0,Ruby,320,10,3141,1790,7,1,2,4.48863636973214,4.477336814478207,0.1861022796338607,3.807288021344471,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,143,4.969813299576001
floppy/van_dam,3,127,127,0.2519685039370078,17.61733814523184,0,Ruby,320,10,3141,1790,8,1,3,4.852030263919617,4.852030263919617,0.2247171157616402,2.9240933048751643,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,76,4.343805421853684
floppy/van_dam,4,104,103,0.5673076923076923,89.70871359223298,0,Ruby,320,10,3141,1790,9,1,4,4.653960350157523,4.6443908991413725,0.4493593016653897,4.507653422983277,5.771441123130016,2.3978952727983707,8.052614818815567,7.490529402060711,90,4.51085950651685
davidcole1340/ext-php-rs,-4,26,26,0.3846153846153846,291.53717948717946,0,Rust,718,35,712,1758,1,0,0,3.295836866004329,3.295836866004329,0.3254224004346279,5.67859176795208,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,19,2.995732273553991
davidcole1340/ext-php-rs,-3,13,13,1.5384615384615383,443.1365170940171,0,Rust,718,35,712,1758,2,0,0,2.6390573296152584,2.6390573296152584,0.9315582040049436,6.096131986105196,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,9,2.302585092994046
davidcole1340/ext-php-rs,-2,6,6,0.3333333333333333,1049.9988888888888,0,Rust,718,35,712,1758,3,0,0,1.9459101490553128,1.9459101490553128,0.2876820724517808,6.957496313682186,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,6,1.9459101490553132
davidcole1340/ext-php-rs,-1,16,16,1.8125,288.23451388888884,0,Rust,718,35,712,1758,4,0,0,2.833213344056216,2.833213344056216,1.0340737675305385,5.667237825794857,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,26,3.295836866004329
davidcole1340/ext-php-rs,1,10,10,2.9,430.1549722222223,0,Rust,718,35,712,1758,6,1,1,2.3978952727983707,2.3978952727983707,1.3609765531356006,6.06646758979669,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,10,2.3978952727983707
davidcole1340/ext-php-rs,2,4,4,0.0,175.74145833333333,0,Rust,718,35,712,1758,7,1,2,1.6094379124341005,1.6094379124341005,0.0,5.174687977347733,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,2,1.0986122886681096
davidcole1340/ext-php-rs,3,7,7,0.2857142857142857,207.6043650793651,0,Rust,718,35,712,1758,8,1,3,2.079441541679836,2.079441541679836,0.251314428280906,5.340439467943924,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,22,3.1354942159291497
davidcole1340/ext-php-rs,4,29,29,0.6551724137931034,86.09929118773947,0,Rust,718,35,712,1758,9,1,4,3.4011973816621555,3.4011973816621555,0.5039051809214169,4.467048745911905,6.577861357721047,3.58351893845611,6.569481420414296,7.472500744737558,15,2.772588722239781
xmtp/xmtp-js,-4,38,38,1.973684210526316,50.77727339181286,0,TypeScript,294,38,3292,1456,1,0,0,3.6635616461296463,3.6635616461296463,1.089801658985955,3.9469513153821416,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,32,3.4965075614664802
xmtp/xmtp-js,-3,17,17,1.0,141.78933006535948,0,TypeScript,294,38,3292,1456,2,0,0,2.8903717578961645,2.8903717578961645,0.6931471805599453,4.961370327683593,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,20,3.044522437723423
xmtp/xmtp-js,-2,34,34,0.9117647058823528,19.515228758169936,0,TypeScript,294,38,3292,1456,3,0,0,3.555348061489413,3.555348061489413,0.6480267452794757,3.0211674766079946,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,19,2.995732273553991
xmtp/xmtp-js,-1,23,23,1.173913043478261,4.386147342995169,0,TypeScript,294,38,3292,1456,4,0,0,3.1780538303479458,3.1780538303479458,0.7765287894989963,1.6838303506797525,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,52,3.970291913552122
xmtp/xmtp-js,1,62,62,1.1774193548387095,134.3582123655914,0,TypeScript,294,38,3292,1456,6,1,1,4.143134726391533,4.143134726391533,0.7781403933933381,4.907924689251731,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,41,3.7376696182833684
xmtp/xmtp-js,2,25,25,1.2,17.206555555555557,0,TypeScript,294,38,3292,1456,7,1,2,3.258096538021482,3.258096538021482,0.7884573603642703,2.9017817245881696,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,18,2.9444389791664403
xmtp/xmtp-js,3,30,30,1.3333333333333333,92.82712037037037,0,TypeScript,294,38,3292,1456,8,1,3,3.4339872044851463,3.4339872044851463,0.8472978603872034,4.541453943970313,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,45,3.828641396489095
xmtp/xmtp-js,4,36,36,1.25,6.130331790123457,0,TypeScript,294,38,3292,1456,9,1,4,3.610917912644224,3.610917912644224,0.8109302162163288,1.9643577677226804,5.68697535633982,3.6635616461296463,8.099554282376364,7.284134806195205,22,3.1354942159291497
instructor-ai/instructor,-4,72,72,1.1666666666666667,86.41666280864199,0,Python,10321,204,1206,931,1,0,0,4.290459441148391,4.290459441148391,0.7731898882334819,4.470685914474553,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,63,4.1588830833596715
instructor-ai/instructor,-3,41,41,1.1219512195121952,157.11926829268293,0,Python,10321,204,1206,931,2,0,0,3.737669618283368,3.737669618283368,0.752336051950276,5.0633496108734,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,26,3.295836866004329
instructor-ai/instructor,-2,23,23,0.4347826086956521,369.24324879227055,0,Python,10321,204,1206,931,3,0,0,3.1780538303479458,3.1780538303479458,0.3610133455373305,5.914160218794683,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,15,2.772588722239781
instructor-ai/instructor,-1,20,20,0.85,163.80976388888888,0,Python,10321,204,1206,931,4,0,0,3.044522437723423,3.044522437723423,0.6151856390902335,5.10479186261894,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,57,4.060443010546419
instructor-ai/instructor,1,22,22,2.5,156.55938131313133,0,Python,10321,204,1206,931,6,1,1,3.1354942159291497,3.1354942159291497,1.252762968495368,5.059802411420277,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,35,3.58351893845611
instructor-ai/instructor,2,44,44,1.9545454545454544,89.85678661616163,0,Python,10321,204,1206,931,7,1,2,3.80666248977032,3.80666248977032,1.0833448165373212,4.509284493385819,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,50,3.9318256327243257
instructor-ai/instructor,3,44,44,1.2954545454545454,112.83903409090908,0,Python,10321,204,1206,931,8,1,3,3.80666248977032,3.80666248977032,0.8309308829229982,4.734785468950354,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,65,4.189654742026425
instructor-ai/instructor,4,86,86,2.569767441860465,184.52658268733848,0,Python,10321,204,1206,931,9,1,4,4.465908118654584,4.465908118654584,1.2725004513336895,5.2231981746773135,9.242032818708672,5.3230099791384085,7.095893221097532,6.837332814685591,41,3.7376696182833684
motion-canvas/motion-canvas,-4,65,65,0.1384615384615384,60.707568376068366,0,TypeScript,16647,96,954,1246,1,0,0,4.189654742026425,4.189654742026425,0.1296778233085326,4.122406587506516,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,121,4.804021044733257
motion-canvas/motion-canvas,-3,150,150,2.033333333333333,86.32949814814815,0,TypeScript,16647,96,954,1246,2,0,0,5.017279836814924,5.017279836814924,1.1096621248546947,4.469688299794543,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,102,4.634728988229636
motion-canvas/motion-canvas,-2,83,82,1.0481927710843373,525.6271172086721,0,TypeScript,16647,96,954,1246,3,0,0,4.430816798843313,4.418840607796598,0.7169578292536637,6.26649274062563,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,31,3.4657359027997265
motion-canvas/motion-canvas,-1,29,27,0.3448275862068966,431.2448765432099,0,TypeScript,16647,96,954,1246,4,0,0,3.4011973816621555,3.332204510175204,0.2962658161431724,6.068992271498844,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,78,4.3694478524670215
motion-canvas/motion-canvas,1,16,16,1.0,91.92053819444445,0,TypeScript,16647,96,954,1246,6,1,1,2.833213344056216,2.833213344056216,0.6931471805599453,4.531744699904854,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,11,2.4849066497880004
motion-canvas/motion-canvas,2,12,12,0.3333333333333333,312.91803240740745,0,TypeScript,16647,96,954,1246,7,1,2,2.5649493574615367,2.5649493574615367,0.2876820724517808,5.7491319085420125,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,10,2.3978952727983707
motion-canvas/motion-canvas,3,10,10,1.0,933.9421666666664,0,TypeScript,16647,96,954,1246,8,1,3,2.3978952727983707,2.3978952727983707,0.6931471805599453,6.840484673543218,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,11,2.4849066497880004
motion-canvas/motion-canvas,4,4,4,4.0,100.75666666666666,0,TypeScript,16647,96,954,1246,9,1,4,1.6094379124341005,1.6094379124341005,1.6094379124341005,4.622584342241878,9.720045368073473,4.574710978503383,6.86171134048073,7.1284959456800365,11,2.4849066497880004
new-frontiers-14/frontier-station-14,-4,115,115,1.0434782608695652,310.11767391304346,0,C#,143,404,41633,915,1,0,0,4.7535901911063645,4.7535901911063645,0.714653385780909,5.740171213325082,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,140,4.948759890378168
new-frontiers-14/frontier-station-14,-3,136,136,1.7720588235294117,328.4163745915033,0,C#,143,404,41633,915,2,0,0,4.919980925828125,4.919980925828125,1.0195903017119587,5.797322526864741,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,108,4.6913478822291435
new-frontiers-14/frontier-station-14,-2,153,153,1.431372549019608,354.3857952069717,0,C#,143,404,41633,915,3,0,0,5.0369526024136295,5.0369526024136295,0.8884559328807112,5.873203946455194,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,175,5.170483995038151
new-frontiers-14/frontier-station-14,-1,177,177,1.497175141242938,435.00526522285,0,C#,143,404,41633,915,4,0,0,5.181783550292085,5.181783550292085,0.9151601495038688,6.0776543194753145,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,152,5.030437921392435
new-frontiers-14/frontier-station-14,1,112,112,1.1071428571428572,305.1738938492064,0,C#,143,404,41633,915,6,1,1,4.727387818712341,4.727387818712341,0.7453329337305156,5.724153221095097,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,169,5.135798437050262
new-frontiers-14/frontier-station-14,2,154,153,1.2272727272727273,244.5021387073348,0,C#,143,404,41633,915,7,1,2,5.043425116919247,5.0369526024136295,0.8007778447523108,5.503305658835467,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,161,5.087596335232384
new-frontiers-14/frontier-station-14,3,161,160,1.173913043478261,439.2406631944445,0,C#,143,404,41633,915,8,1,3,5.087596335232384,5.081404364984463,0.7765287894989963,6.087321539188776,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,157,5.062595033026967
new-frontiers-14/frontier-station-14,4,119,119,0.4873949579831932,302.7612628384687,0,C#,143,404,41633,915,9,1,4,4.787491742782046,4.787491742782046,0.3970262394622998,5.716242073270939,4.969813299576001,6.003887067106539,10.636672420127605,6.82001636467413,83,4.430816798843313
biomejs/biome,-4,246,245,2.0853658536585367,126.4829387755102,0,Rust,23797,423,9412,888,1,0,0,5.5093883366279774,5.5053315359323625,1.1266702414632672,4.847982542119242,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,193,5.267858159063328
biomejs/biome,-3,173,170,2.7630057803468207,127.16929411764706,0,Rust,23797,423,9412,888,2,0,0,5.159055299214529,5.14166355650266,1.3252180477107902,4.853352000335189,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,148,5.003946305945459
biomejs/biome,-2,132,131,3.992424242424242,116.83444020356232,0,Rust,23797,423,9412,888,3,0,0,4.890349128221754,4.882801922586371,1.6079216119161364,4.7692805901482656,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,126,4.844187086458591
biomejs/biome,-1,117,115,4.0256410256410255,225.46982125603864,0,Rust,23797,423,9412,888,4,0,0,4.770684624465665,4.7535901911063645,1.6145530131008707,5.422611696558231,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,122,4.812184355372417
biomejs/biome,1,190,183,4.289473684210527,215.01319368548883,0,Rust,23797,423,9412,888,6,1,1,5.25227342804663,5.214935757608986,1.66571874833269,5.375339487696007,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,166,5.117993812416755
biomejs/biome,2,183,178,4.14207650273224,198.4012734082397,0,Rust,23797,423,9412,888,7,1,2,5.214935757608986,5.187385805840755,1.6374569867439586,5.295319243707144,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,167,5.123963979403259
biomejs/biome,3,176,171,3.6818181818181817,142.70502436647172,0,Rust,23797,423,9412,888,8,1,3,5.176149732573829,5.147494476813453,1.5436865348713198,4.967762756749816,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,199,5.298317366548036
biomejs/biome,4,275,259,3.9527272727272726,98.80468468468467,0,Rust,23797,423,9412,888,9,1,4,5.62040086571715,5.560681631015528,1.5999383890428864,4.60321512294404,10.0773568225151,6.049733455231958,9.14984699154722,6.790097235513905,287,5.662960480135946
xmtp/xmtp-ios,-4,16,16,1.3125,58.17998263888889,0,Swift,53,28,473,1148,1,0,0,2.833213344056216,2.833213344056216,0.8383291904044432,4.0805833536109,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,18,2.9444389791664403
xmtp/xmtp-ios,-3,11,11,1.0,13.416616161616163,0,Swift,53,28,473,1148,2,0,0,2.4849066497880004,2.4849066497880004,0.6931471805599453,2.668381441463145,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,7,2.0794415416798357
xmtp/xmtp-ios,-2,11,11,1.2727272727272727,23.049823232323234,0,Swift,53,28,473,1148,3,0,0,2.4849066497880004,2.4849066497880004,0.8209805520698301,3.1801276465174086,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,13,2.639057329615259
xmtp/xmtp-ios,-1,14,13,1.2857142857142858,47.42867521367521,0,Swift,53,28,473,1148,4,0,0,2.70805020110221,2.6390573296152584,0.8266785731844679,3.880092101378081,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,19,2.995732273553991
xmtp/xmtp-ios,1,8,7,1.125,10.56785714285714,0,Swift,53,28,473,1148,6,1,1,2.19722457733622,2.079441541679836,0.7537718023763802,2.44823031600208,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,7,2.0794415416798357
xmtp/xmtp-ios,2,4,3,1.0,1.2619444444444443,0,Swift,53,28,473,1148,7,1,2,1.6094379124341005,1.3862943611198906,0.6931471805599453,0.81622481702293,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,4,1.6094379124341003
xmtp/xmtp-ios,3,9,9,1.1111111111111112,43.39438271604938,0,Swift,53,28,473,1148,8,1,3,2.302585092994046,2.302585092994046,0.7472144018302211,3.793112946030137,3.9889840465642745,3.367295829986474,6.161207321695077,7.046647277848756,15,2.772588722239781
